crop,region,soil_type,rainfall_mm,temperature_c,humidity_pct,nitrogen_kg_ha,phosphorus_kg_ha,potassium_kg_ha,ph,area_hectares,yield_tonnes_per_hectare
Soybean,East,Laterite,903.0930563055476,25.815075807136292,66.85952849233227,112.29983086171438,0.515096301298847,20.616482580219603,8.531734383446063,5.4618586051437745,2.38
Sugarcane,Central,Red,1205.8379902672712,16.735000976563995,82.79741060099029,52.34196258614564,46.38928830170548,27.623778243194472,7.05591545240467,5.541364885442825,77.11
Maize,East,Sandy,1134.335238339985,25.410687816252807,47.856978147027064,59.9109254354017,44.5553346892374,56.84113136115205,5.657229014759912,0.5908943736897604,4.64
Sugarcane,South,Alluvial,592.081674470176,32.57776862538124,73.60208205372716,112.86555009024866,59.83517470265766,43.846224343946716,6.397494308874389,0.22329781955173844,88.53
Maize,West,Black,1049.4734117235523,25.998247543164517,75.74675138051907,137.6021147483713,47.11180992362929,52.482826574364694,8.527554289910075,0.6617866030507044,2.82
Maize,North,Red,900.1954584307126,27.796608108045255,72.51862571076643,122.64844905478714,0.886007330721128,59.7853440301473,7.120051695268904,3.183661513836663,4.38
Sugarcane,West,Sandy,709.4034603108694,27.190463684188522,50.89445078400218,122.89424974167662,29.469674055049907,45.067548113937875,7.096243405709649,4.092263193618897,94.43
Maize,North,Sandy,1407.0174605178013,20.07384169608124,68.44037089077486,90.77794906205663,30.55579077131313,25.83856681281221,5.946123453661413,1.3907060247645577,3.02
Maize,Central,Red,1001.6381132719719,35.78744966808891,61.158469896286576,83.31011577021715,47.670438087486595,47.75926967678259,6.504557768996939,1.5535752316392448,4.73
Wheat,Central,Black,1294.9145958718314,24.96217291986808,35.63900948490988,127.5439431831114,0.20774547798411902,38.411354731616214,5.643917343526849,1.2275765648732966,4.59
Cotton,North,Laterite,647.976092126404,26.98325533548131,47.33429119507821,71.85089994170019,48.15944770546789,37.487763212180454,6.151914977239416,0.4037564349527204,2.3
Cotton,West,Alluvial,1176.6836972563272,23.721884280400246,82.41887259964864,54.74143024976393,51.821532148154574,27.58134245545245,6.62725673678753,0.10211037044486562,2.53
Soybean,North,Sandy,1318.506856844976,32.69032683515967,59.03128372079776,87.08457130451943,36.24721912421375,54.41201607112533,6.006921422228341,1.942533959205261,3.55
Soybean,South,Black,927.3554198937215,19.706600683771782,80.8419579799868,70.98298380249646,28.01486072315202,47.53726214272711,7.26551127548384,3.2062148948062554,3.13
Wheat,Central,Alluvial,850.8459672465542,33.511489159882004,82.1547621622562,60.79006978359274,57.67238803835619,52.63981574712175,6.0376626907086965,2.767373815217642,3.1
Soybean,South,Red,608.7184776961553,25.478508378951226,73.19361137919961,101.2657253575712,19.24650093196864,25.99413434412206,6.756957529583997,4.611088229799136,2.63
Sugarcane,Central,Sandy,739.584196269617,24.33234910650953,55.78353304248944,73.74791765674325,57.18563597161882,55.814598183802126,7.290310044791555,3.3602352320234616,62.88
Rice,Central,Laterite,864.2100146093526,23.861240524317274,79.16351870728421,84.6136171120664,53.62878793186267,45.2421100504538,8.161766659080024,0.6781644228094271,4.56
Rice,East,Red,707.2266489530025,36.043242873971565,68.2033448390197,93.52885121669301,48.410320045957654,54.28362476665738,6.792688804073757,0.24843822739688873,3.33
Rice,South,Sandy,769.6160016684898,18.97611350421776,65.67001900437626,35.871174869254006,67.25238401828517,28.229710835931648,5.678801486328663,1.1268143456793986,4.45
Wheat,South,Black,1047.4290749214126,24.325827884178732,51.32589574362287,110.98417124684454,40.25397759140771,42.40624625296638,6.487724993405712,0.8563661841979997,4.91
Wheat,East,Alluvial,1083.336459517813,20.546160858342443,57.488264769693544,137.5234088433896,49.3150622190484,57.31524658521923,8.068121906617066,2.6081956812717606,4.24
Maize,West,Alluvial,1327.2535061595313,17.937322828744698,51.544173570886265,112.01665641680196,39.27895421566038,48.84950949687348,7.260060064502036,0.14078807279910674,3.11
Rice,South,Sandy,771.4679938364645,33.526434725854685,79.38695253440278,0.0,35.18189752214804,38.299445079753184,6.654156031055573,5.729763460154492,4.14
Sugarcane,North,Red,1006.9555633403548,26.86435947883057,88.01553906875284,85.63595901914022,47.9300682087827,48.185495312730296,6.959303123001593,6.300947304468456,95.25
Soybean,East,Laterite,874.6909682380295,21.195777155006148,78.85528148731247,33.53934104720944,35.44998527309874,25.683624501678057,6.72368412083562,0.18498677512802372,3.15
Sugarcane,South,Black,853.4904251088662,31.14544426207228,67.98384315357279,109.84280458830291,40.9384775319153,50.26561065823675,5.4792675875602015,1.138193978863793,80.58
Soybean,West,Sandy,905.1582311081031,24.99657999680081,60.397433609565084,109.93331167906062,41.01988356709426,53.680024703368474,6.6643231528332905,4.588159636747181,3.44
Rice,South,Black,941.1473605760619,23.76716610044433,72.14624279472002,89.31523125953655,33.92749507388124,46.780064330421794,5.943201729469281,0.4147404838338348,4.0
Rice,Central,Alluvial,1075.1188798888186,29.876906325919276,58.74385979509098,13.914896761451857,51.01956898425475,38.838022541242125,6.063444180698476,2.3567004294397687,3.87
Rice,North,Laterite,900.8926100269376,24.889056438054357,64.52957192377663,80.25970005361414,13.430925787193907,45.28544389119939,6.2731907940814935,2.4841397749999836,5.65
Wheat,East,Black,1368.1991890155307,22.18611984194343,52.67798102839889,51.975348852060684,29.573099890316442,39.38835227300071,4.836565380821594,0.5320945233573426,4.8
Soybean,Central,Sandy,488.67988549362946,30.477011599251217,74.75961263595804,83.46637896415069,25.395364112435253,37.44123043850589,6.365869677427555,0.1,2.53
Wheat,West,Laterite,1316.1860876467854,26.293154049821094,75.51362380930416,79.63907684080716,44.60762541563374,51.521806642241614,5.156406605312685,2.1840814348870228,4.79
Wheat,Central,Red,889.4489002173885,30.732025264918434,78.63283453989786,106.06543204585998,36.43433514516686,63.72880716342796,7.169740788998797,1.9207806880694704,4.65
Cotton,Central,Sandy,943.3501250192033,24.985887007282663,73.36678413110852,76.04595083106953,18.717742798632106,42.837539829453064,4.858637496000817,2.0979824501472417,2.17
Sugarcane,West,Black,997.1153564909071,32.09511558723037,72.31955210884543,121.81504899547824,47.051150121174516,31.997315643469896,5.1121708143110265,0.34025688684089334,88.6
Sugarcane,Central,Laterite,1211.6926129767912,27.070149708638848,49.34266950979191,89.93904243608272,43.412247627948695,25.739031715825202,4.9946912784761555,1.8513404406089622,94.24
Maize,East,Sandy,735.912532309217,32.29682153300679,48.7148490409904,66.87187613635983,40.54704771298664,30.177710692033195,6.74969565762527,1.5603517054594742,3.96
Wheat,South,Laterite,802.9422318341504,32.13325213964636,69.96584289626314,77.81610745512027,51.709798955466745,72.76415132890614,6.495199900532101,1.2049873567937621,5.04
Soybean,Central,Laterite,1150.1679015692944,33.181258727884185,81.51346845848678,112.1888997055538,47.8300757785431,64.430266708674,7.865327919494864,3.0004743072408417,2.66
Cotton,East,Laterite,490.5463511874227,27.341436243627975,60.99152697628353,115.50650657455026,36.50420967808202,54.38766375710446,6.845696959272026,0.9830204832448778,2.84
Cotton,South,Black,989.7500107329242,28.913601052323564,65.08413175182734,13.118775813891759,46.24334951754261,59.152215116452524,5.091710918045083,0.8716440303599005,2.52
Sugarcane,South,Sandy,760.6810988530033,25.846369254319132,65.23994118165842,50.11511862561265,60.54325042407846,32.009711484105964,5.826754865420712,1.5574344048421398,105.04
Wheat,Central,Alluvial,697.5312476635365,22.5114779562225,37.35067492592728,64.31829933349798,37.69918298815705,55.68539310853078,6.654284616268142,5.771685914600718,3.81
Maize,East,Alluvial,508.460845520551,37.01648616740959,68.60636628042214,115.15805996993396,58.696912881320046,56.9659495534435,6.7651896606708,0.8439738070650079,4.48
Wheat,Central,Black,1231.6906165207106,23.239476029517327,56.75221957840882,111.4384067654025,68.42813690321564,38.69429147752738,5.068166292623682,1.1787639462055473,5.17
Rice,West,Black,1047.6477697628952,31.52433754612376,74.16620646340935,105.11403203314669,44.950356431384854,22.236252400064792,7.221566610946673,0.6193725631901958,5.02
Wheat,South,Laterite,798.3156391755111,30.629061672100356,64.5299406510929,108.38590834963904,24.918112018608316,18.304161781524854,5.806970813668167,2.276447857156564,4.13
Rice,Central,Sandy,950.6326270988293,27.905264842720282,62.311061964942866,122.81968039614199,35.54043166287923,46.11932307710278,5.8231515576838335,0.9053813359191506,5.03
Rice,South,Sandy,672.1353057237164,26.22505698856218,62.63781441682483,93.99356689543849,42.44239121717359,32.727158836790636,7.358773625245959,2.35984046778882,5.34
Maize,East,Red,839.1442469678502,26.274787849350677,60.09470531962899,107.22732250822509,40.30232839320658,44.962843905060296,6.508547944598192,0.31496960944912555,4.71
Soybean,North,Red,940.4960992245826,23.71460281154757,44.57677487374967,90.80042035168184,41.9330449379577,35.880516695013924,6.771841357928907,0.6124100751975435,3.34
Sugarcane,Central,Alluvial,1019.1851425257435,27.472209097586195,79.3002284200209,106.40609800571275,58.224782728395,23.35954681078767,6.9228195415670015,0.4621166028593065,102.24
Wheat,Central,Red,1117.6190835924829,21.093068032997266,55.491440798391935,67.88404465660682,27.248677970115423,66.54610587288592,5.254179611452142,3.0047816252772748,3.61
Rice,South,Red,458.24427580034194,30.736262781878303,57.983716347352384,58.316619819163066,45.52173656762165,24.16762115699663,6.699691844180396,0.18767161437426658,3.98
Wheat,East,Alluvial,1118.5527877674435,25.85731009334148,66.18598181639763,63.51863485196382,53.81913125307554,30.043608396527702,8.039865682996977,0.5805601319080526,3.28
Soybean,West,Alluvial,482.35113364198617,22.18989479392275,48.266705166927885,73.11479381936564,36.23836620146628,39.89190978235906,6.3327649088935205,1.4160761277505487,3.73
Sugarcane,East,Red,1129.4600435774748,20.617793323520644,57.51380361941025,100.38932149036819,24.61049816413029,42.14314828921242,6.800282759527757,0.18384681973693545,85.0
Soybean,Central,Sandy,936.0067136654632,26.340496086110672,93.74739527735366,121.22547583323669,36.919744426700674,16.45179473698055,8.533034564574107,0.1,3.29
Sugarcane,West,Red,1327.4379539237955,26.51441500266786,70.05101547034664,64.87117610970616,24.37811249060355,52.31403624416156,7.7353201734303605,2.3497500396197877,73.19
Cotton,East,Laterite,797.6580731887275,24.409679146804653,52.13295760751737,143.20837162075006,29.401904364605468,49.975208609920216,6.148805490129448,1.9016561724612522,2.44
Sugarcane,North,Laterite,1234.252003142114,29.512020451419126,33.779904270025085,74.43592668353546,48.72098668356294,72.86791776331299,6.892755571680661,0.1,75.48
Maize,South,Laterite,649.782032512353,28.74221235528205,80.02091364398738,80.4877869209809,43.96549026390915,44.35648136296056,7.102996750609634,0.1,3.27
Soybean,East,Black,1031.7663602779214,27.283866653903974,49.818750812106494,87.1635004219265,50.680341330353166,38.54361640448323,8.226139447846105,0.49530996840381925,3.03
Rice,East,Laterite,388.59970913428344,22.370193497426577,56.856953601450456,64.22563257330553,47.2572974842967,26.14713617014551,5.769718478327124,4.732730963715035,4.59
Cotton,North,Sandy,1264.9188883611341,23.299929754153524,58.756485770562506,67.49681098996527,36.90979084853687,20.908192012793137,8.954641744737053,2.115287832972025,2.25
Maize,Central,Black,1518.0620210018637,20.01704887436074,51.3030604057498,72.39348797776643,24.850420293614196,37.23157126419553,6.731415112774009,3.269514083662457,3.18
Wheat,South,Black,790.5333332578746,26.043148890729125,63.85645530082547,50.63714063941336,44.85514872006855,20.25962408926953,6.249726491105016,2.849888696649347,3.82
Soybean,East,Laterite,1036.7891700943944,29.803709035090915,56.72883226852235,59.50788631742614,31.98346669995192,52.33258231420979,6.997300670780156,8.152032934283751,3.35
Rice,West,Red,1133.15137743856,20.9446573161279,74.16700652489114,78.06868124597888,37.91029356767927,33.58070797828346,6.2096599342871635,5.997759326782742,5.58
Sugarcane,East,Alluvial,534.923500854217,24.194202255908518,67.10827546477694,69.83777433059232,29.27647782575051,58.43446474784837,6.232148087834703,0.13935673127874249,95.2
Rice,South,Red,775.2679909629268,26.735508728130842,86.48192810236252,63.78571762987721,53.558773297893175,44.37335211507956,6.044804438077114,0.1,4.99
Wheat,East,Red,756.6970544087541,29.79621845809217,86.78527762320942,105.62986407754913,6.38499006440837,44.95676591815675,6.063636557567188,1.37460314475499,3.86
Cotton,North,Black,1722.1190951305894,19.61550544786111,50.67774665858391,36.223002475254816,47.727876640301304,25.321429776290984,5.150221170089643,0.6341541796173924,1.9
Cotton,East,Black,1313.740709308108,38.099490838617555,60.09477195105761,94.62912366327512,42.2369362054207,49.708801979741914,5.193966690620343,1.404644189297094,2.32
Soybean,East,Black,934.8751405251695,30.763017619531126,97.3145862106448,83.77460925898912,53.302898901223145,46.53389820956282,5.857424610517542,0.19010168357569426,3.11
Cotton,West,Sandy,1233.7122232102024,24.00472909853923,47.62310760467229,87.08247974014293,21.661506376285516,11.022454898946588,6.714806330933731,4.790772607801875,2.78
Soybean,North,Sandy,1063.3748553126156,21.648268147598536,76.96437927767704,49.30538719195441,39.309266194594315,59.185663301365075,5.920479667907016,2.9753239542687355,2.68
Soybean,North,Alluvial,1177.9111821789245,28.41831700827304,73.2199682290448,66.12252305238142,33.58265056023873,53.12145333733058,8.192861504644178,1.6064443393547676,2.46
Soybean,East,Black,683.9457516258026,29.359746652337396,52.26575418037467,89.79360247300838,37.627243635969016,28.10541665911586,7.0105525866187675,1.2512424390170187,2.07
Sugarcane,West,Laterite,1412.0129175637999,22.048663574317665,52.989517826753605,66.48274485148475,40.264349704368215,54.054274001838984,5.963527451994058,1.2640818815624906,100.76
Maize,East,Black,769.6778826188977,21.429383771731622,92.67415793302166,41.58627699321316,32.80655260383088,33.71578604460372,7.945051699115936,1.9166638591677776,3.35
Soybean,East,Sandy,785.2083923744702,22.532766539144106,92.374289349152,73.26945330579554,38.37706852198411,30.299192311839267,6.327327821315685,1.5764153900340478,2.24
Soybean,South,Black,1177.068154533235,27.32256963780805,71.44873460634656,75.22508314105593,58.585220894282244,45.269291210375776,6.320895637778808,1.3164790848887866,2.85
Maize,South,Sandy,1103.7282255230398,27.38593255407894,44.20693511237545,98.23124573450694,61.70823481540799,54.8076367993079,7.013835629215235,2.2742287788006883,3.67
Rice,West,Black,1006.9470208211827,37.821654246001195,83.85286804558835,108.39614975909211,43.5808821243583,62.904927639948575,6.440917708273699,2.896177249821643,4.55
Soybean,Central,Laterite,1251.8800250620122,16.17532712390558,44.14347057834951,83.45172853436603,61.99762766771531,66.35393731721227,6.578452990358033,2.0597798962958547,3.37
Sugarcane,South,Alluvial,651.6834283739237,23.641500122857607,75.7279853795978,90.9209942325919,18.342694077227723,16.143282038649566,7.037786831747118,0.9931464755539942,70.79
Cotton,Central,Laterite,1553.3060640026113,24.354186426845033,40.711065887898485,106.39138310136799,52.07159992879731,13.735338479146641,5.587129979243852,1.0699769979372784,2.73
Cotton,North,Sandy,849.8034345862723,29.432331315355977,65.1142775507986,75.30183828432693,43.18617839028536,33.55604238853068,6.41450943164533,0.20746095163732745,2.19
Wheat,South,Red,973.4766588541421,29.63335428168012,78.27471174353585,93.5386482377537,34.43411803821811,26.46142040335254,5.748756060210822,1.0707333080186658,3.58
Wheat,South,Laterite,1557.9480285377829,26.002030322944556,22.619623834528483,44.509617402695305,49.19608936006688,77.04679222310497,6.77950466286385,3.081618300884474,3.36
Cotton,West,Black,787.1679879529601,34.55435203867021,57.074313343229555,65.93644896666316,42.346864033678585,44.2045079171373,5.37116368299251,0.1375654661064237,2.25
Cotton,Central,Alluvial,1306.9127507568044,21.419301535879352,67.29967926017095,122.8541832367666,31.01002593040667,36.845089513922204,7.759829036063618,0.3860032444931291,2.57
Sugarcane,South,Black,935.7034215407057,23.520380364544447,59.83729330236514,105.60851857773493,50.492526335150345,31.86808199925858,6.026538702306781,3.698140723344074,86.06
Maize,South,Black,747.4496293017804,20.42246715853249,54.93388136860197,100.89431951618032,39.323264855700124,42.98168480390581,6.23313823454495,1.6784162666347777,3.8
Wheat,West,Laterite,884.8782422903593,26.26697720995126,62.99786795986168,57.84513619787984,29.284383284352998,8.22891161567609,6.408145644338247,2.22460489502184,3.76
Maize,West,Alluvial,1169.8840590316586,25.341445473039766,80.56285734705303,41.91415059825221,52.15774012483967,53.52881562125053,5.727284530209699,0.7759156286946975,4.28
Sugarcane,Central,Red,1304.2798989273206,30.93118751567219,85.53432360468389,56.03803761891566,14.435515747001013,61.0120713416784,6.685898859010184,1.341985572865224,82.52
Cotton,North,Black,1067.6817759753503,36.26748736975438,75.57531747010526,82.58184931636934,64.64646665007666,14.284404769257222,7.387511216008753,2.8674121031218927,2.4
Soybean,North,Alluvial,520.6169044344438,34.45275365895735,88.30041891821551,93.27903552718219,53.59975487459196,48.73930171840348,6.236016952617356,4.17564728760703,3.62
Maize,East,Red,1190.6594948985476,20.885812673219668,56.97829143573851,119.60108089275599,11.63597210702526,46.71257706226368,6.160510775003457,7.315266877499471,5.52
Cotton,South,Black,957.3604496152207,27.266799322628376,73.9517698579163,49.87646372468697,58.20773122126387,47.977573710424046,7.015035383843439,3.8079608167835963,2.15
Cotton,Central,Alluvial,669.2551699513631,30.87190238954799,49.71730188820804,65.8313931878564,41.27498371068123,47.81271735622004,6.966153865660037,0.13973618636665736,2.84
Rice,South,Laterite,1103.91808610484,30.342265048494333,100.0,120.81759968061868,9.139268545934364,24.066145635218344,6.599495258772693,0.8412290234764476,4.18
Maize,Central,Black,1340.1518555941352,38.572089795770765,66.5022059404241,40.26276630368603,12.076726570257485,37.931835388285826,7.473752530833945,2.7637252697875954,3.63
Soybean,Central,Black,1002.0156843991584,25.90088884009535,77.06160396558225,85.48476006706119,48.58714001639124,53.059712517021964,6.830535467968509,1.0824089549553872,3.99
Maize,Central,Alluvial,1276.9998075367782,27.39046163688622,38.56302638398049,31.897385296694758,23.6121946735741,14.665253508396535,7.9191924696348135,1.1467177305443519,3.7
Cotton,South,Black,1138.7188103321785,38.20419637153226,76.72001818868166,71.3104456744746,26.87548384191696,41.68808231103355,6.2577575011731055,3.162805732842764,2.33
Soybean,West,Red,1142.5912884480028,29.099584407829436,66.7054885854465,129.15457545729515,41.578899720907586,48.56277624523845,5.585909865696763,3.5845457058903865,2.3
Sugarcane,South,Black,908.3539146842091,24.014518730533066,71.96157350291084,93.73106062397578,47.58689547128397,34.60572611128201,7.6128903455701895,3.1347532655544703,81.19
Rice,Central,Sandy,1245.6089616482022,22.126038364752173,65.20358273036976,113.11914931485353,43.19019240980416,47.105787237714004,5.0890631069774175,0.8758462379703967,4.41
Cotton,East,Red,1274.2536536290897,28.045373087884496,63.20304248823937,93.64483763706653,26.403184792578344,40.59894139194445,5.824469226518158,0.5175767063619956,2.21
Wheat,North,Alluvial,1237.800352064132,32.3330234448498,60.37777138661123,93.22120079810557,28.751015729804116,36.74248443746256,5.712552618201961,0.8886489654758618,4.02
Wheat,Central,Red,905.8639789828752,32.268813250449085,63.65513633133924,39.20143256436907,24.09055975358721,33.58398532696706,6.548870987983008,2.4171904964049213,3.95
Rice,East,Sandy,1295.5239308465825,22.639253802303788,87.02412887685932,131.6286979151452,43.45605308925849,59.12394417865251,6.438258641753457,0.9073618344657198,3.43
Sugarcane,West,Sandy,1115.8943514428536,27.516391430204727,59.489250658676795,120.76054829528579,42.697894767525234,38.23523557495179,7.470345611911903,0.11395002144054354,70.37
Cotton,Central,Black,708.3023615718807,24.745773008238917,98.88175630279278,61.343107152921554,45.974982114185906,27.162377961993037,6.553228296489253,3.226459616717528,2.82
Maize,East,Black,885.552314716016,26.26031700198111,65.92065346583631,118.28640165721849,42.76004460663958,21.02010987907091,6.040802618577143,0.1310560665697883,3.77
Rice,Central,Laterite,840.8773077311105,31.527851978009053,85.99950544640711,106.60523545263551,41.693094564015674,17.32162771692919,6.275202133797563,11.110861518977387,4.33
Sugarcane,South,Red,403.630936146541,26.750417944888717,82.15889158632888,96.34576228529558,53.401358501444655,18.237469813418482,5.74917592389333,3.954739980342973,90.06
Maize,East,Laterite,1301.0239150535022,30.26236272719683,41.54844678160242,85.31606549735304,41.46270588275689,33.154984232254904,7.028453323642378,6.262524435463255,4.47
Wheat,South,Sandy,1930.3560153049052,30.41213751230684,44.72198498851689,77.48442489990839,53.257486003232536,38.05797068474843,7.690155976814172,3.582594287149187,2.8
Wheat,South,Black,1362.5043705642806,23.94514604550239,54.82653840189159,123.5040242419748,34.1124116862605,35.35698712860757,6.667110903833974,0.21309888280962266,3.47
Maize,East,Black,1048.857797385767,33.14466913008504,41.84474442033162,83.37322627898953,28.201860252751484,27.47348582506573,6.485742290909955,1.0851663834768974,3.48
Rice,North,Black,845.2543808112777,21.523817896999013,58.804067210002984,91.80608652581851,58.01175266450521,31.827137546984794,6.872641689471153,4.770517448686106,5.78
Wheat,East,Alluvial,722.4748770312603,20.68297944439955,65.42176933397731,121.42504117358203,32.95398148845984,50.06075812719443,6.136102411338344,0.1905550277673559,5.23
Cotton,North,Sandy,1045.1936136456277,24.612445310974927,74.72914200183394,109.06922823170498,38.35917039738075,55.41402568557267,6.387118738324535,0.7283941132226979,2.66
Soybean,Central,Black,1290.4919539779905,22.124579634007468,67.70864621866518,49.123848316508315,27.58874807430744,65.48059702309975,6.367469754143425,1.2588379864071348,3.12
Maize,Central,Sandy,797.625264337525,30.02652046390469,65.0785967691089,65.38973896428605,69.80870978041678,40.59698264908223,7.063571874727965,1.195362946136775,3.43
Maize,East,Black,1769.278053265165,39.81749934064135,80.3561193507959,59.4415812848736,17.03974534610513,59.79373058027221,6.1910126466036965,5.761286905243325,3.32
Wheat,Central,Red,584.8020601854296,32.64032628694635,78.34824763127575,91.12654324028385,54.7393911526092,42.21135147685357,4.806063229423634,1.005445707483082,3.87
Rice,West,Sandy,1067.34946145596,22.915057263290613,93.61761869666589,67.94648875719,12.086373083331818,61.56835209545562,5.593102337811848,0.546141977499508,3.86
Cotton,South,Laterite,1021.0883045616692,22.00996409484272,67.79935766131243,70.44881970714623,34.32785391436012,48.82401534514642,8.345863705622012,1.1773383945104396,2.45
Rice,South,Alluvial,1001.9879261233268,31.88734829347589,28.835327021784757,74.13854586829494,51.10383599708264,40.66001926741317,6.369227676082965,1.008341450665762,5.36
Sugarcane,North,Laterite,829.343529328874,21.08132599065121,71.40797926486522,89.27358874072685,65.19039121313212,10.146313385657319,6.900582573586254,1.9526267460003415,96.32
Sugarcane,Central,Sandy,1024.7399181091448,22.075985997159588,99.03546820500483,73.4727792189309,36.41827555371529,37.76783938461187,6.433740965586572,10.281660886688261,76.27
Soybean,North,Black,865.0686574742381,28.845343481927873,80.38979140821789,104.20885157337936,31.89263406828826,27.8389367295903,6.440358960588772,1.6033242043117404,2.77
Wheat,South,Sandy,1386.3668206637626,24.290558472991158,83.82950104180739,52.7355369987243,43.05484787119536,34.50663838383595,5.606235740988298,1.2406366941690812,3.62
Wheat,South,Alluvial,1486.2322250226835,27.59666387225142,66.42244809109594,42.99876850660756,64.76852944403659,58.81413802219798,7.862949692170938,1.8020758571214153,4.09
Wheat,Central,Sandy,883.4370251850871,25.34733569956163,78.69704973389737,63.68943359955995,42.546520392650415,46.37159422818064,5.901886820887568,7.80405852824912,4.19
Soybean,West,Black,506.50879702750177,26.860623266446805,84.61892798537203,54.58089862678506,47.662446976495545,55.06439901563339,5.882887584005357,1.9605916449695544,3.38
Sugarcane,West,Laterite,1095.2941371168652,31.37208073991366,59.98624527570629,81.39323846073243,30.400601448335983,48.580859036652264,6.806089925592678,0.26234743987675624,91.92
Rice,Central,Red,1084.4783230041153,30.107599314464412,57.48825575500287,70.00649995534039,53.637217504517984,25.547215206783598,7.4320776927408385,4.876533671251478,5.59
Soybean,Central,Laterite,1031.563692665336,31.585007746374412,71.82054593039011,47.53174043093895,16.505227853677123,68.94584870880486,6.280936810532085,1.7872089357985972,3.47
Soybean,North,Black,1159.88581630535,30.19635735193047,79.53892295407206,47.060198279811374,58.79084634049277,37.416651249092524,5.001535855209562,0.34420088300082746,2.6
Rice,Central,Black,1414.4583433731614,30.5421435024987,23.669464531078738,84.572450498695,59.933617788639324,55.58988897775693,5.026914145223431,0.5240076536804102,4.79
Wheat,West,Alluvial,1249.8916541002163,26.989115051735652,62.07830949536404,102.51981415544188,70.31181166386534,64.45365458241693,7.736569335771038,0.25688389644268034,4.24
Cotton,Central,Sandy,1159.4305959810954,19.727598203562994,35.698186256514845,62.356699052017404,59.90163915871195,19.595434790049982,6.558586170144832,6.4761304505381245,2.62
Rice,North,Sandy,1226.1746634122287,26.463177330004495,63.161341567662554,77.81649347725562,31.906932038656162,38.61826040030213,7.562992145760694,0.14696997711631146,5.1
Sugarcane,North,Laterite,1075.4427456993346,28.579634591933146,90.3442168238937,63.94677192244811,61.98185410800714,50.46950619484264,6.688173719289297,2.8914739153109976,98.9
Maize,North,Red,716.3677169943139,27.371104740644025,55.639724612023514,76.20757924975159,56.95299992637919,35.79955290648115,5.818342097095698,0.8239479762428055,3.75
Maize,North,Red,1435.1369245377355,29.099523768054645,60.70873586192906,124.05564985965214,29.12893067887113,81.0577860087115,6.811909832061415,0.16918348002587233,4.17
Soybean,East,Alluvial,1030.7750706529591,37.30488248079555,74.92903652041521,142.4884595824274,43.12696753936708,44.008098267862664,6.714362223759679,1.1377826828139834,4.03
Maize,Central,Black,716.2182204338775,24.492417683734942,79.90678000463248,68.8419051898852,0.0,49.29163335371331,6.899532938209013,0.1,3.4
Cotton,South,Alluvial,661.6063553464793,24.975724299420833,79.3424994959128,67.21610381097797,19.309292391583586,67.52928634224955,6.566110419945681,3.3995202170054415,2.25
Wheat,Central,Sandy,724.6602440499981,33.04342951580137,65.55976927263225,90.80328332685794,52.31442640644483,19.29286969295908,6.116423761306189,1.5613997878873627,3.55
Sugarcane,East,Black,630.1883438414397,27.62285240512135,73.55700260926146,83.01335574464149,64.52411451752158,33.391049376140856,7.416791156711605,1.2020352039757685,96.05
Cotton,North,Alluvial,1200.6653280011667,29.27323940782864,72.89874990275301,97.03089925320444,52.37233227729189,25.618476010314627,6.449269354666896,3.5348460794211687,2.7
Sugarcane,East,Laterite,947.4665111772464,24.040915687855918,54.443814467057685,76.87841214586224,40.830260690988666,46.4850131493389,6.688652383726551,1.465108248787905,91.4
Sugarcane,West,Sandy,1232.8014232128123,23.337714084848514,38.73431942229362,75.44804545767292,24.503937355487903,64.54779304921398,5.716651736863504,1.8092097980599458,81.92
Wheat,West,Red,1350.8420859750634,20.964642652204756,51.54463592109761,91.03943291937155,49.66535512184875,24.30821043169695,5.635197673943668,3.3728262433824776,4.16
Soybean,Central,Alluvial,1273.2345750838388,27.86195217348812,86.58096371616833,86.05425228801614,11.255572958094916,18.835529240357502,5.85502188815098,2.5500118117944814,3.14
Maize,Central,Sandy,1190.2070218127994,22.107037307338196,98.19819777781095,67.94925035712063,47.72440176201824,42.6912498367362,5.6323628499401694,2.151975770663694,3.18
Wheat,South,Sandy,1086.2587360459668,21.493137511477016,63.634723906193365,83.09729931140134,26.475431062837657,60.39240553283099,4.773407715568924,2.435744758593383,4.38
Cotton,South,Red,942.8910810045826,30.30523284592387,86.00270071352286,83.16391799468961,51.329659223195684,28.169122699326188,5.999166206570397,0.6102524632089591,2.0
Soybean,West,Red,962.9061618298257,23.826306358148226,60.539027382295195,11.020622437131308,52.05636090092312,24.788672530761886,7.718738415756198,0.24942161133514526,3.49
Cotton,North,Red,1175.3090467138531,20.998800296593988,70.23549673572893,78.57251099404503,31.518239621403012,63.74193269381453,6.162770420137797,1.9492553728021107,2.44
Soybean,East,Alluvial,711.6053824697146,20.483181578280302,55.78692542378796,102.57746378396811,54.007327786589315,37.09894014839666,5.490963898007631,0.507248127782446,3.55
Cotton,South,Red,983.8345746137848,31.55861442825731,80.21822806996445,69.03542189582043,13.687448056749329,49.52605596337298,7.06763460088122,0.1,2.34
Wheat,South,Laterite,777.1473425417082,26.467496082796515,55.420761701100275,61.39918006749687,37.84657808706403,60.71726807259576,6.405742538446228,0.5869229896170954,4.93
